month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-01,Platform,1614950.547671018,67670.33523571241,48448.516430130534,24224.25821506527,250169.64281993505,390512.75270084327,1224437.7949701748,0.758189033550274
2026-01,Insights,123404.14954342532,71348.31112246573,3702.124486302759,1851.0622431513798,19116.357499799742,96017.8553517196,27386.294191705718,0.22192360867142977
2026-02,Platform,1660358.513828095,68367.35369597215,49810.755414842846,24905.377707421423,249652.66477624158,392736.151594478,1267622.362233617,0.7634630422745314
2026-02,Insights,130574.91636910794,74560.49918629328,3917.247491073238,1958.623745536619,19633.335543493202,100069.70596639634,30505.2104027116,0.2336222855887555
2026-03,Platform,1714652.1694987945,69292.8369103091,51439.56508496383,25719.782542481917,291944.0335863567,438396.21812411153,1276255.951374683,0.7443235275803735
2026-03,Insights,138757.37998851403,78244.09287733227,4162.721399655421,2081.3606998277105,23625.42673337811,108113.6017101935,30643.778278320533,0.2208443131518997
2026-04,Platform,1763407.1607012397,70053.93938405726,52902.21482103719,26451.107410518594,266401.96365911333,415809.2252747264,1347597.9354265132,0.7642012380683681
2026-04,Insights,146734.36264974554,81719.66769574763,4402.030879492366,2201.015439746183,22167.49666062144,110490.21067560762,36244.151974137916,0.24700520941132645
2026-05,Platform,1816411.8491521524,70916.6773121048,54492.355474564574,27246.177737282287,265830.76226897154,418485.9727929232,1397925.8763592292,0.7696084326975404
2026-05,Insights,155372.68983154173,85458.31879467248,4661.1806949462525,2330.5903474731263,22738.698050763196,115188.78788785505,40183.90194368668,0.25862911935974653
2026-06,Platform,1874614.694512374,71904.82905226256,56238.44083537122,28119.22041768561,265250.2972275812,421512.7875329006,1453101.9069794733,0.7751469735264479
2026-06,Insights,164804.5120144588,89519.23425342141,4944.135360433764,2472.067680216882,23319.16309215356,120254.60038622562,44549.91162823318,0.2703197326558916
2026-07,Platform,1919980.3526011854,72533.14274118035,57599.41057803556,28799.70528901778,264681.0044573008,423613.2630655345,1496367.0895356508,0.7793658343994905
2026-07,Insights,173285.44601791745,92974.68410035547,5198.563380537523,2599.2816902687614,23888.455862433937,124660.9850335957,48624.46098432175,0.2806032595449133
2026-08,Platform,1965383.643232464,73151.45349506348,58961.50929697391,29480.75464848696,264108.4640947022,425702.1815352266,1539681.4616972376,0.7833999570510953
2026-08,Insights,182028.40277247422,96472.78689248933,5460.852083174226,2730.4260415871136,24460.99622503254,129125.0612422832,52903.34153019101,0.2906323448671764
2026-09,Platform,2021132.9726238379,74034.7567735855,60633.98917871514,30316.99458935757,263518.90371597995,428504.64425763814,1592628.3283661997,0.7879879008151786
2026-09,Insights,192132.34883899687,100573.14301846616,5763.970465169907,2881.9852325849533,25050.55660375482,134269.65531997583,57862.693519021035,0.30116060032924924
2026-10,Platform,2076928.548208791,74904.72355380049,62307.85644626374,31153.92822313187,262925.7360018108,431292.2442250069,1645636.3039837843,0.7923413183390604
2026-10,Insights,202567.40145789855,104731.61292598737,6077.022043736956,3038.511021868478,25643.72431792395,139490.87030951676,63076.53114838179,0.3113853991037722
2026-11,Platform,2130193.3146003042,75693.09063732065,63905.79943800912,31952.899719004567,262332.7905167351,433884.5803110695,1696308.7342892347,0.7963168049879639
2026-11,Insights,213046.86502071202,108800.90929173828,6391.40595062136,3195.702975310681,26236.669802999673,144624.68802067,68422.17700004202,0.3211602151169422
2026-12,Platform,2193810.6411456903,76742.3266502107,65814.3192343707,32907.15961718535,261720.49545425206,437184.30095601885,1756626.3401896716,0.8007192176223082
2026-12,Insights,225055.14794861944,113515.7465060605,6751.654438458583,3375.8272192292916,26848.964865482685,150492.19302923107,74562.95491938837,0.33130970608328963
