month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1867082.7605591053,59233.135818090974,56012.482816773154,28006.241408386577,254009.11757226125,397260.977615512,1469821.7829435933,0.7872290473634117
2026-09,Insights,168269.3021504511,88868.66350303234,5048.079064513533,2524.0395322567665,22892.363347052196,119333.14544685482,48936.156703596294,0.2908204650414609
2026-10,Platform,1879003.7684107397,59260.200835040334,56370.11305232219,28185.056526161094,253848.25478688913,397663.6252004127,1481340.143210327,0.7883646473275802
2026-10,Insights,170641.70408898752,89668.55094044718,5119.251122669626,2559.625561334813,23053.226132424323,120400.65375687595,50241.05033211157,0.29442421827850174
2026-11,Platform,1890143.3633335782,59272.562579883146,56704.30090000734,28352.15045000367,253687.30585351857,398016.31978341273,1492127.0435501654,0.7894253274622272
2026-11,Insights,172961.42898538115,90431.68059150196,5188.842869561434,2594.421434780717,23214.175065794876,121429.11996163898,51532.30902374217,0.29794104573510277
2026-12,Platform,1906182.556706895,59382.81947625624,57185.47670120685,28592.738350603424,253518.24100624837,398679.2755343149,1507503.28117258,0.7908493737225936
2026-12,Insights,175816.63498713917,91457.38616216312,5274.499049614175,2637.2495248070877,23383.239913065103,122752.37464964949,53064.260337489686,0.30181592510498956
2027-01,Platform,1973434.3684809385,59426.578802143726,59203.03105442815,29601.51552721408,262879.9845932223,411111.1099770083,1562323.2585039302,0.7916773334126823
2027-01,Insights,178013.34053400785,92074.01661568406,5340.400216020235,2670.200108010118,23713.048158267153,123797.66509798156,54215.675436026286,0.3045596204946722
2027-02,Platform,1985450.0977875844,59451.964310043695,59563.502933627526,29781.751466813766,262713.22566492547,411510.44437541044,1573939.653412174,0.7927369492519795
2027-02,Insights,180471.17801232557,92876.87195824915,5414.135340369767,2707.067670184884,23879.80708656394,124877.88205536775,55593.29595695782,0.3080452877254505
2027-03,Platform,2002062.5314981015,59566.42819887853,60061.875944943036,30030.937972471518,262538.019521546,412197.26163783914,1589865.2698602625,0.7941136926780202
2027-03,Insights,183438.7292557767,93924.95960889274,5503.161877673301,2751.5809388366506,24055.013229943354,126234.71565534602,57204.013600430684,0.31184261814564035
2027-04,Platform,2015448.5026655495,59607.14355009452,60463.455079966494,30231.72753998324,262244.48953197437,412546.8157020186,1602901.686963531,0.7953076870203326
2027-04,Insights,187127.80223309816,95330.50813879874,5613.834066992945,2806.917033496472,24348.543219515075,128099.80245880324,59027.99977429492,0.31544216877386255
2027-05,Platform,2031311.6483765647,59696.0268651389,60939.34945129694,30469.67472564847,261945.82062563798,413050.8716677223,1618260.7767088425,0.7966580499856658
2027-05,Insights,191131.77286688844,96876.23224736248,5733.953186006653,2866.9765930033263,24647.212125851438,130124.3741522239,61007.39871466454,0.31919025183297206
2027-06,Platform,2050327.2552951907,59845.69499967118,61509.81765885572,30754.90882942786,261640.55610733334,413750.9775952881,1636576.2776999027,0.7982024691293882
2027-06,Insights,195538.27476823624,98603.17408978908,5866.148243047086,2933.074121523543,24952.476644156075,132354.8730985158,63183.40166972045,0.3231254942011186
2027-07,Platform,2062468.0927303892,59863.310504740024,61874.042781911674,30937.021390955837,261346.6300535877,414021.0047311952,1648447.087999194,0.7992594376657263
2027-07,Insights,199236.92916938732,99963.39711970222,5977.10787508162,2988.55393754081,25246.402697901725,134175.46163022637,65061.46753916095,0.326553254009687
2027-08,Platform,2074880.8404727606,59886.890516842584,62246.42521418282,31123.212607091413,261051.2675522493,414307.79589036613,1660573.0445823944,0.8003221255848281
2027-08,Insights,203010.3884983058,101344.55516137075,6090.311654949173,3045.1558274745876,25541.765199240144,136021.78784303466,66988.60065527115,0.3299762201865359
2027-09,Platform,2093065.3369350461,60021.84758699086,62791.960108051375,31395.980054025695,260743.675078499,414953.4628275669,1678111.8741074791,0.8017484425807754
2027-09,Insights,207500.3142879059,103058.16292872519,6225.009428637177,3112.504714318589,25849.357672990398,138245.03474467134,69255.27954323456,0.33375987781465777
2027-10,Platform,2111140.193466133,60154.64902429906,63334.205803983976,31667.102901991995,260435.11343517902,415591.0711654541,1695549.1223006789,0.8031437834153855
2027-10,Insights,212041.43372875758,104777.34650851524,6361.243011862726,3180.621505931364,26157.919316310374,140477.1303426197,71564.30338613788,0.3375015067936326
2027-11,Platform,2127644.423868943,60257.307437750394,63829.33271606828,31914.66635803414,260128.5875589122,416129.894070765,1711514.529798178,0.8044175570868803
2027-11,Insights,216458.05935120527,106417.31862446631,6493.741780536157,3246.8708902680787,26464.445192577234,142622.3764878478,73835.68286335748,0.34110849503440466
2027-12,Platform,2149895.7341822605,60550.78718258352,64496.87202546782,32248.43601273391,259808.74327264726,417104.8384934325,1732790.895688828,0.805988340801056
2027-12,Insights,221637.76695242556,108647.12379027974,6649.133008572767,3324.5665042863834,26784.289478842158,145405.11278198106,76232.6541704445,0.34395155310695674
2028-01,Platform,2228529.162531291,60787.11429763709,66855.87487593874,33427.93743796937,269335.3410281133,430406.26763965853,1798122.8948916327,0.8068653195676478
2028-01,Insights,225789.53673756888,110433.1389724727,6773.686102127067,3386.8430510635335,27288.447869678235,147882.11599534153,77907.42074222735,0.3450444244135978
2028-02,Platform,2243697.1103585423,60988.183542229046,67310.91331075627,33655.45665537813,269026.0886414824,430980.64214984584,1812716.4682086965,0.8079149631382396
2028-02,Insights,230166.8237095801,112410.39315126908,6905.004711287402,3452.502355643701,27597.70025630911,150365.6004745093,79801.2232350708,0.3467103640260613
