month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1867082.7605591053,70415.79869715274,56012.482816773154,28006.241408386577,254009.11757226125,408443.64049457374,1458639.1200645315,0.78123967018352
2026-09,Insights,168269.3021504511,117719.9337310117,5048.079064513533,2524.0395322567665,22892.363347052196,148184.4156748342,20084.88647561692,0.11936156042091885
2026-10,Platform,1879003.7684107397,70457.30748091881,56370.11305232219,28185.056526161094,253848.25478688913,408860.7318462912,1470143.0365644484,0.7824055817662859
2026-10,Insights,170641.70408898752,118781.02821973122,5119.251122669626,2559.625561334813,23053.226132424323,149513.13103616,21128.57305282753,0.12381834303418139
2026-11,Platform,1889749.1758335782,70468.78532236397,56692.47527500735,28346.23763750368,253687.8446691686,409195.3429040436,1480553.8329295346,0.783465791049468
2026-11,Insights,172920.9770732981,119765.58694291872,5187.629312198943,2593.8146560994714,23213.636250144853,150760.66716136198,22160.309911936114,0.12815281458040084
2026-12,Platform,1904844.6958847682,70596.59739646752,57145.34087654304,28572.67043827152,253520.11391035077,409834.72262163286,1495009.9732631352,0.7848461223599797
2026-12,Insights,175677.86730052912,121061.07050581046,5270.336019015874,2635.168009507937,23381.36700896266,152347.94154329694,23329.92575723218,0.1327994591220878
2027-01,Platform,1970968.2027716942,70611.31676620398,59129.046083150824,29564.523041575412,262883.4471396009,422188.33303053107,1548779.8697411632,0.7857964768600405
2027-01,Insights,177762.5782467383,121824.18146198492,5332.877347402149,2666.4386737010745,23709.585611888553,153533.0830949767,24229.4951517616,0.13630256373830568
2027-02,Platform,1980684.526538643,70591.96637106179,59420.53579615929,29710.267898079648,262720.15332092106,422442.92338622175,1558241.6031524213,0.7867187238926613
2027-02,Insights,179981.02655752364,122729.58675244298,5399.430796725709,2699.715398362855,23872.879430568348,154701.61237809988,25279.414179423766,0.1404559950731486
2027-03,Platform,1993752.7778463308,70660.09628513738,59812.58333538992,29906.29166769496,262550.43732145603,422929.40860967827,1570823.3692366525,0.7878726924877164
2027-03,Insights,182574.41089909463,123873.37455363433,5477.232326972839,2738.6161634864193,24042.595430033358,156131.81847412695,26442.592424967675,0.14483186496262057
2027-04,Platform,2003331.726390999,70639.5449429409,60099.951791729975,30049.975895864987,262385.24649700813,423174.71912754397,1580157.007263455,0.7887645298315656
2027-04,Insights,184828.32734212955,124777.69314162816,5544.849820263886,2772.424910131943,24207.78625448132,157302.75412650532,27525.57321562423,0.14892507880933512
2027-05,Platform,2013989.757253942,70648.11542178775,60419.692717618265,30209.846358809133,262217.10378841055,423494.7582866257,1590494.9989673165,0.7897234795950218
2027-05,Insights,187222.23129580778,125762.70763532151,5616.666938874233,2808.3334694371165,24375.92896307891,158563.63700671177,28658.594289096014,0.15307260302766046
2027-06,Platform,2026857.201065434,70714.58779016782,60805.71603196301,30402.858015981514,262043.88318787212,423967.04502598447,1602890.1560394494,0.7908253996368748
2027-06,Insights,189882.77828785055,126910.39662619667,5696.4833486355155,2848.241674317758,24549.149563617324,160004.27121276726,29878.507075083297,0.15735237994985163
2027-07,Platform,2033962.8793441625,70634.15524166073,61018.88638032488,30509.443190162434,261879.9997889146,424042.4846010626,1609920.3947430998,0.7915190641346452
2027-07,Insights,191940.55186498308,127649.57751818791,5758.216555949492,2879.1082779747458,24713.032962574838,160999.93531468697,30940.61655029611,0.1611989558728616
2027-08,Platform,2041025.7152995302,70554.43661096961,61230.77145898591,30615.385729492955,261715.1880533412,424115.7818527897,1616909.9334467405,0.7922045868047534
2027-08,Insights,194013.65716612418,128388.52518379784,5820.409714983724,2910.204857491862,24877.84469814825,161996.98445442168,32016.6727117025,0.1650227781866316
2027-09,Platform,2052593.3142411027,70591.96484998787,61577.799427233076,30788.899713616538,261540.46700254703,424499.1309933845,1628094.183247718,0.7931888757270297
2027-09,Insights,196614.80898236696,129459.26263459076,5898.444269471009,2949.2221347355044,25052.56574894241,163359.49478773968,33255.31419462728,0.16913941715148081
2027-10,Platform,2064091.168565071,70628.7058485059,61922.73505695212,30961.36752847606,261364.66804597448,424877.47647990857,1639213.6920851623,0.794157601684194
2027-10,Insights,199237.50664275806,130530.35265213657,5977.125199282742,2988.562599641371,25228.364705514927,164724.40515657558,34513.10148618248,0.17322592551846197
2027-11,Platform,2074382.86203322,70635.54486689245,62231.485860996596,31115.742930498298,261190.16430498756,425172.9379633749,1649209.9240698451,0.795036419869648
2027-11,Insights,201750.60991338265,131517.59121348936,6052.518297401479,3026.2591487007394,25402.86844650184,165999.23710609344,35751.37280728921,0.1772057731207767
2027-12,Platform,2089159.8507109277,70758.44944369288,62674.795521327826,31337.397760663913,261004.84657211884,425775.4892978035,1663384.3614131243,0.7961977446805161
2027-12,Insights,204815.39680408305,132844.15340542924,6144.461904122491,3072.2309520612457,25588.186179370616,167649.0324409836,37166.36436309945,0.18146274617552838
2028-01,Platform,2160315.411237936,70772.09862368347,64809.46233713808,32404.73116856904,270675.3269329489,438661.6190623395,1721653.7921755966,0.7969455678645689
2028-01,Insights,207100.00765772513,133591.83313355,6213.000229731754,3106.500114865877,25948.46196484264,168859.79544299026,38240.21221473487,0.1846461168554595
2028-02,Platform,2169538.0993010807,70748.34270563007,65086.142979032426,32543.071489516213,270498.5195978908,438876.0767720695,1730662.0225290111,0.7977099010552273
2028-02,Insights,209538.17856339004,134492.32046875215,6286.145356901702,3143.072678450851,26125.26929990073,170046.80780400542,39491.37075938462,0.1884686171758317
