month,revenue_platform,revenue_insights,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs_recruiting,cogs,gross_profit,gross_margin,rd_payroll,rd_recruiting,rd_tooling,rd_contractors,rd_total,sm_payroll,sm_recruiting,sm_commission,sm_programs,sm_total,ga_payroll,ga_recruiting,ga_rent,ga_software,ga_fixed,ga_total,opex,ebitda,ebitda_margin,fte_total,fte_COGS,fte_R&D,fte_S&M,fte_G&A,arr_total
2026-09,1910656.6873048425,178411.4718212093,2089068.1591260517,194373.8170301582,62672.04477378155,31336.022386890774,276901.48091931344,0.0,565283.365110144,1523784.7940159077,0.7294088454506785,917162.2833986612,0.0,31752.0,60000.0,1008914.2833986612,313737.7209094683,0.0,82095.11413822988,452760.00000000006,848592.8350476982,247823.66415269327,0.0,68600.0,25048.8,75000.0,416472.4641526932,2273979.5825990527,-750194.788583145,-0.3591049843471762,139.16,26.46,70.56,27.44,14.7,25068817.909512624
2026-10,1966360.9771379924,191495.49337770333,2157856.470515696,201829.6786355134,64735.69411547088,32367.84705773544,276901.48091931344,0.0,575834.7007280332,1582021.7697876627,0.7331450406474823,942862.7833986612,37500.0,32634.0,60000.0,1072996.7833986613,324742.3042428016,16500.0,82721.28936884114,452760.00000000006,876723.5936116428,247823.66415269327,0.0,69972.0,25578.0,75000.0,418373.66415269324,2368094.0411629975,-786072.2713753348,-0.3642838539615543,142.1,26.46,72.52,28.42,14.7,25894277.64618835
2026-11,2020641.6662773455,205006.63875394993,2225648.3050312954,209239.85651465197,66769.44915093886,33384.72457546943,276901.48091931344,0.0,586295.5111603737,1639352.7938709217,0.736573154961188,983087.5367319945,52500.0,34398.0,60000.0,1129985.5367319945,324742.3042428016,0.0,81475.8299164958,438900.0,845118.1341592974,247823.66415269327,0.0,72030.0,26283.6,75000.0,421137.2641526932,2396240.935043985,-756888.1411730633,-0.3400753566778919,146.01999999999998,26.46,76.44,28.42,14.7,26707779.660375547
2026-12,2085983.103739543,220430.54679094127,2306413.650530484,217879.27102355016,69192.40951591452,34596.20475795726,276901.48091931344,0.0,598569.3662167354,1707844.2843137486,0.7404761430894835,983087.5367319945,0.0,34398.0,60000.0,1077485.5367319945,324742.3042428016,0.0,95199.76021702324,535920.0,955862.0644598249,247823.66415269327,0.0,72030.0,26283.6,75000.0,421137.2641526932,2454484.8653445127,-746640.5810307642,-0.3237236221087375,146.01999999999998,26.46,76.44,28.42,14.7,27676963.80636581
2027-01,2286418.9306881,234797.7551193056,2521216.6858074055,225153.04797992905,75636.50057422217,37818.250287111085,286593.03275148943,0.0,625200.8315927517,1896015.8542146538,0.7520241575775013,1054404.0338509476,46500.0,35721.0,60000.0,1196625.0338509476,371122.868224633,52500.0,82633.38582389914,408870.0,915126.2540485321,265749.6723980375,13500.0,76048.0,27694.800000000003,75000.0,457992.4723980375,2569743.7602975173,-673727.9060828635,-0.2672233251015098,153.86,26.46,79.38,32.34,15.68,30254600.229688868
2027-02,2346712.189971179,250426.90946911066,2597139.0994402897,233051.9723887924,77914.17298320869,38957.08649160434,286593.03275148943,0.0,636516.2646150949,1960622.834825195,0.754916375194432,1067983.4038509475,15750.0,36162.0,60000.0,1179895.4038509475,383978.50822463294,18000.0,91350.35856930073,453530.00000000006,946858.8667939338,265749.6723980375,0.0,77126.0,28047.6,75000.0,445923.2723980375,2572677.5430429187,-612054.7082177238,-0.23566497010099607,155.82,26.46,80.36,33.32,15.68,31165669.193283472
2027-03,2417825.1985096014,268092.0870820032,2685917.2855916047,242139.7276465257,80577.51856774813,40288.75928387407,286593.03275148943,0.0,649599.0382496373,2036318.2473419672,0.7581462981997393,1087515.7838509476,28500.0,37044.0,60000.0,1213059.7838509476,383978.50822463294,0.0,104835.04999233293,542080.0000000001,1030893.558216966,265749.6723980375,0.0,78008.0,28400.4,75000.0,447158.07239803753,2691111.4144659513,-654793.1671239841,-0.2437875397863409,157.78,26.46,82.32,33.32,15.68,32231007.427099254
2027-04,2481968.6271238998,286911.7217045559,2768880.3488284554,251395.83265384746,83066.41046485366,41533.20523242684,286593.03275148943,0.0,662588.4811026175,2106291.867725838,0.7607016563995024,1087515.7838509476,0.0,37044.0,60000.0,1184559.7838509476,394983.0915579663,16500.0,97062.45050054746,482790.0,991335.5420585137,265749.6723980375,0.0,78498.0,28576.8,75000.0,447824.4723980375,2623719.798307499,-517427.93058166094,-0.1868726219248118,158.76,26.46,82.32,34.3,15.68,33226564.18594147
2027-05,2552116.1301997816,307390.6947301406,2859506.8249299224,261406.32380703086,85785.20474789767,42892.60237394884,286593.03275148943,0.0,676677.1636803668,2182829.6612495556,0.7633587869835037,1108208.157184281,24000.0,37926.0,60000.0,1230134.157184281,394983.0915579663,0.0,104800.3242258272,531300.0,1031083.4157837934,265749.6723980375,0.0,79674.0,28929.6,75000.0,449353.2723980375,2710570.8453661115,-527741.1841165558,-0.18455671429617557,160.72,26.46,84.28,34.3,15.68,34314081.89915907
2027-06,2629859.974942102,329890.7291685782,2959750.70411068,272373.5188294627,88792.5211233204,44396.2605616602,286593.03275148943,0.0,692155.3332659327,2267595.3708447474,0.7661440430423326,1108208.157184281,0.0,37926.0,60000.0,1206134.157184281,394983.0915579663,0.0,114498.8080076142,592900.0,1102381.8995655805,265749.6723980375,0.0,79674.0,28929.6,75000.0,449353.2723980375,2757869.329147899,-490273.95830315165,-0.16564704507789443,160.72,26.46,84.28,34.3,15.68,35517008.44932816
