month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1896810.2462908672,59619.38260457922,56904.30738872601,28452.15369436301,253602.42405337832,398578.26774104655,1498231.9785498206,0.7898691930199926
2026-09,Insights,174264.46122185857,91371.42010441261,5227.933836655758,2613.966918327879,23299.056865935105,122512.37772533135,51752.08349652722,0.2969743981857604
2026-10,Platform,1938531.0512908672,60026.28517476696,58155.93153872601,29077.965769363003,253032.47032062235,400292.6528034783,1538238.3984873889,0.7935072267545451
2026-10,Insights,182865.1403929415,94712.53057547542,5485.954211788245,2742.9771058941224,23869.010598691053,126810.47249184885,56054.66790109266,0.3065355582843297
2026-11,Platform,1979684.2262908674,60415.02486334926,59390.52678872602,29695.263394363014,252459.86157006313,401960.6766165014,1577723.5496743661,0.7969571756554256
2026-11,Insights,191660.91587706958,98060.62312536918,5749.827476312087,2874.913738156044,24441.619349250315,131126.98368908762,60533.93218798196,0.3158386878773351
2026-12,Platform,2032473.8162908675,61025.5209816385,60974.21448872602,30487.107244363015,251866.62897638805,404353.4716911156,1628120.344599752,0.8010535395584902
2026-12,Insights,202022.32139885655,102091.15539262074,6060.669641965696,3030.3348209828487,25034.851942925397,136217.0117984947,65805.30960036186,0.3257328652829465
2027-01,Platform,2178351.360980411,61571.728790777444,65350.54082941233,32675.270414706167,261231.7976984827,420829.33773337863,1757522.0232470324,0.8068129204170369
2027-01,Insights,211481.4558587031,105579.37644529008,6344.443675761093,3172.2218378805464,25361.235053006734,140457.27701193845,71024.17884676464,0.33584116658539537
2027-02,Platform,2229310.344230411,62546.71839566918,66879.31032691232,33439.65516345617,260398.4010139385,423264.08489997615,1806046.259330435,0.810136760009476
2027-02,Insights,224256.22917977418,112021.67028275205,6727.686875393225,3363.8434376966134,26194.631737550942,148307.83233339284,75948.39684638134,0.3386679474820634
2027-03,Platform,2291593.545980411,63778.525073817975,68747.80637941233,34373.903189706165,259543.54887025311,426443.7835131895,1865149.7624672216,0.8139095022931981
2027-03,Insights,238828.60103500195,119443.31079221213,7164.858031050059,3582.4290155250296,27049.48388123628,157240.0817200235,81588.51931497845,0.3416195504282215
2027-04,Platform,2346799.111167911,64808.15284190689,70403.97333503733,35201.986667518664,258696.8743950118,429110.9872394747,1917688.1239284363,0.8171505242193812
2027-04,Insights,253063.28029312787,126465.59018928067,7591.898408793836,3795.949204396918,27896.15835647762,165749.59615894905,87313.68413417882,0.34502707794288356
2027-05,Platform,2406400.261167911,65922.70040174795,72192.00783503732,36096.00391751866,257839.1886180496,432049.9007723535,1974350.3603955572,0.8204580061994073
2027-05,Insights,268358.1902469856,133966.07372833914,8050.745707409567,4025.3728537047837,28753.84413343981,174796.0364228933,93562.1538240923,0.3486465374430407
2027-06,Platform,2471961.526167911,67159.95649318144,74158.84578503734,37079.42289251867,256967.4000511156,435365.625221853,2036595.9009460579,0.8238784784418686
2027-06,Insights,284991.10863533086,142094.3627267519,8549.733259059927,4274.866629529964,29625.63270037381,184544.5953157156,100446.51331961527,0.35245490219185993
2027-07,Platform,2522622.503667911,68005.39054776885,75678.67511003732,37839.33755501867,256119.58031874165,437642.98353156645,2084979.5201363447,0.8265126934786199
2027-07,Insights,300145.02122654766,149118.19042247147,9004.350636796427,4502.175318398215,30473.452432747774,193098.1688104139,107046.85241613377,0.35665043510861855
2027-08,Platform,2573283.481167911,68831.02522681787,77198.50443503732,38599.25221751866,255268.55838869567,439897.3402680695,2133386.1408998417,0.8290521260143412
2027-08,Insights,315772.34949282487,156241.41082169674,9473.170484784745,4736.5852423923725,31324.474362793713,201775.6409116676,113996.70858115726,0.3610091534748122
2027-09,Platform,2635864.6886679106,69929.398872638,79075.94066003732,39537.97033001866,254390.60143491387,442933.9112976079,2192930.777370303,0.8319587825574409
2027-09,Insights,333665.0454766593,164516.66940876757,10009.951364299779,5004.9756821498895,32202.431316575574,211734.02777179284,121931.01770486648,0.36542940100507426
2027-10,Platform,2698445.896167911,71005.51993451043,80953.37688503732,40476.688442518665,273979.5649110378,466415.15017310425,2232030.7459948068,0.8271541590530072
2027-10,Insights,352155.705154751,172924.94636347188,10564.67115464253,5282.335577321266,35755.19784045161,224527.1509358873,127628.55421886372,0.3624208052025701
2027-11,Platform,2758047.046167911,71987.38246536188,82741.41138503733,41370.70569251867,281529.3716333963,477628.8711763142,2280418.174991597,0.8268235228837225
2027-11,Insights,370775.31200418965,181186.65819016137,11123.259360125689,5561.629680062845,37847.12111809314,235718.66834844305,135056.6436557466,0.3642546827773163
2027-12,Platform,2829568.426167911,73239.07581051404,84887.05278503733,42443.52639251867,268660.79316937714,469230.44815744716,2360337.9780104635,0.8341688987557276
2027-12,Insights,391960.312679141,190693.09765807795,11758.80938037423,5879.404690187115,37215.69958211224,245547.01131075155,146413.30136838945,0.37354113830459024
2028-01,Platform,3027369.9342263066,74180.02291172316,90821.09802678919,45410.5490133946,278756.9792543022,489168.6492062092,2538201.2850200976,0.8384179469856484
2028-01,Insights,410790.95317914797,198475.74336863484,12323.728595374438,6161.86429768722,37825.19074348932,254786.52700518584,156004.42617396213,0.3797659733415011
2028-02,Platform,3086822.0813513068,75032.70123524763,92604.66244053919,46302.3312202696,277818.7841131458,491758.4790092022,2595063.6023421045,0.8406910194208773
2028-02,Insights,430696.85110973084,206786.7093672319,12920.905533291925,6460.4527666459635,38763.38588464573,264931.45355181553,165765.3975579153,0.3848771987322526
