month,revenue_platform,revenue_insights,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs_recruiting,cogs,gross_profit,gross_margin,rd_payroll,rd_recruiting,rd_tooling,rd_contractors,rd_total,sm_payroll,sm_recruiting,sm_commission,sm_programs,sm_total,ga_payroll,ga_recruiting,ga_rent,ga_software,ga_fixed,ga_total,opex,ebitda,ebitda_margin,fte_total,fte_COGS,fte_R&D,fte_S&M,fte_G&A,arr_total
2026-09,1896810.2462908672,174264.46122185857,2071074.7075127258,191987.73694532245,62132.241225381775,31066.12061269089,276901.48091931344,0.0,562087.5797027085,1508987.1278100172,0.7286010119945154,917162.2833986612,0.0,31752.0,60000.0,1008914.2833986612,313737.7209094683,0.0,69524.73021831657,396900.0,780162.4511277849,247823.66415269327,0.0,68600.0,25048.8,75000.0,416472.4641526932,2205549.1986791394,-696562.0708691222,-0.33632879989426556,139.16,26.46,70.56,27.44,14.7,24852896.49015271
2026-10,1938531.0512908672,182865.1403929415,2121396.191683809,196985.08766698986,63641.88575051426,31820.94287525713,276901.48091931344,0.0,569349.3972120746,1552046.7944717342,0.7316157163645294,942862.7833986612,37500.0,32634.0,60000.0,1072996.7833986613,324742.3042428016,16500.0,69962.37867354868,396900.0,808104.6829163503,247823.66415269327,0.0,69972.0,25578.0,75000.0,418373.66415269324,2299475.1304677045,-747428.3359959703,-0.3523284989979719,142.1,26.46,72.52,28.42,14.7,25456754.300205704
2026-11,1978974.688790867,191583.62526128933,2170558.3140521566,201897.37520282948,65116.749421564695,32558.37471078235,276901.48091931344,0.0,576473.9802544899,1594084.3337976667,0.7344121203644208,983087.5367319945,52500.0,34398.0,60000.0,1129985.5367319945,324742.3042428016,0.0,68867.4261287808,384750.00000000006,778359.7303715826,247823.66415269327,0.0,72030.0,26283.6,75000.0,421137.2641526932,2329482.53125627,-735398.1974586034,-0.3388060079739154,146.01999999999998,26.46,76.44,28.42,14.7,26046699.768625878
2026-12,2028358.498790867,201560.33567854774,2229918.834469415,207743.58778567158,66897.56503408244,33448.78251704122,276901.48091931344,0.0,584991.4162561087,1644927.418213306,0.7376624623221764,983087.5367319945,0.0,34398.0,60000.0,1077485.5367319945,324742.3042428016,0.0,80019.88418232214,469800.0,874562.1884251237,247823.66415269327,0.0,72030.0,26283.6,75000.0,421137.2641526932,2373184.9893098115,-728257.5710965055,-0.3265847885758526,146.01999999999998,26.46,76.44,28.42,14.7,26759026.013632976
2027-01,2169336.68704291,210490.5456079289,2379827.2326508393,212453.03302058013,71394.81697952517,35697.408489762594,286593.03275148943,0.0,606138.2912413573,1773688.941409482,0.7453015567999057,1054404.0338509476,46500.0,35721.0,60000.0,1196625.0338509476,371122.868224633,52500.0,68749.66102269893,358425.0,850797.5292473319,265749.6723980375,13500.0,76048.0,27694.800000000003,75000.0,457992.4723980375,2505415.035496317,-731726.0940868349,-0.30747025836483965,153.86,26.46,79.38,32.34,15.68,28557926.79181007
2027-02,2213218.0337304105,220156.56670358928,2433374.6004339997,217616.42859746693,73001.23801301999,36500.619006509995,286593.03275148943,0.0,613711.3183684864,1819663.2820655133,0.7477941463435062,1067983.4038509475,15750.0,36162.0,60000.0,1179895.4038509475,383978.50822463294,18000.0,75413.81284245577,397575.00000000006,874967.3210670887,265749.6723980375,0.0,77126.0,28047.6,75000.0,445923.2723980375,2500785.9973160736,-681122.7152505603,-0.279908697628832,155.82,26.46,80.36,33.32,15.68,29200495.205207996
2027-03,2265667.0457304106,231101.58146057394,2496768.627190985,223668.0855942457,74903.05881572954,37451.52940786477,286593.03275148943,0.0,622615.7065693295,1874152.9206216554,0.7506313962019743,1087515.7838509476,28500.0,37044.0,60000.0,1213059.7838509476,383978.50822463294,0.0,86155.32361054813,475200.00000000006,945333.8318351812,265749.6723980375,0.0,78008.0,28400.4,75000.0,447158.07239803753,2605551.6880841665,-731398.7674625111,-0.29293814392620704,157.78,26.46,82.32,33.32,15.68,29961223.526291814
2027-04,2312379.4470429104,242874.18959204515,2555253.6366349556,229939.11398556712,76657.60909904867,38328.804549524335,286593.03275148943,0.0,631518.5603856295,1923735.076249326,0.7528548433190828,1087515.7838509476,0.0,37044.0,60000.0,1184559.7838509476,394983.0915579663,16500.0,79821.57741498278,423224.99999999994,914529.668972949,265749.6723980375,0.0,78498.0,28576.8,75000.0,447824.4723980375,2546913.9252219344,-623178.8489726083,-0.24388140575871758,158.76,26.46,82.32,34.3,15.68,30663043.639619466
2027-05,2363785.43891791,255595.0379123605,2619380.4768302706,236750.12193896528,78581.41430490812,39290.70715245406,286593.03275148943,0.0,641215.2761478169,1978165.2006824538,0.7552034605817344,1108208.157184281,24000.0,37926.0,60000.0,1230134.157184281,394983.0915579663,0.0,85943.89605682304,465750.0,946676.9876147893,265749.6723980375,0.0,79674.0,28929.6,75000.0,449353.2723980375,2626164.417197108,-647999.216514654,-0.24738644204098295,160.72,26.46,84.28,34.3,15.68,31432565.72196325
2027-06,2421151.5457929103,269489.52123377635,2690641.067026687,244250.74988759315,80719.23201080061,40359.616005400305,286593.03275148943,0.0,651922.6306552836,2038718.4363714033,0.7577073216325745,1108208.157184281,0.0,37926.0,60000.0,1206134.157184281,394983.0915579663,0.0,93635.27947487691,519750.00000000006,1008368.3710328434,265749.6723980375,0.0,79674.0,28929.6,75000.0,449353.2723980375,2663855.8006151617,-625137.3642437584,-0.23233770267788678,160.72,26.46,84.28,34.3,15.68,32287692.80432024
