month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1896810.2462908672,70944.5025593667,56904.30738872601,28452.15369436301,253602.42405337832,409903.38769583404,1486906.8585950332,0.7838985799990363
2026-09,Insights,174264.46122185857,121043.23438595577,5227.933836655758,2613.966918327879,23299.056865935105,152184.1920068745,22080.26921498406,0.12670552022006
2026-10,Platform,1938531.0512908672,71506.25036953531,58155.93153872601,29077.965769363003,253032.47032062235,411772.6179982467,1526758.4332926203,0.7875852348488059
2026-10,Insights,182865.1403929415,125478.83729745456,5485.954211788245,2742.9771058941224,23869.010598691053,157576.779213828,25288.361179113504,0.1382896768885188
2026-11,Platform,1978974.688790867,72025.21347155562,59369.240663726014,29684.620331863007,252460.8615582493,413539.9360253939,1565434.7527654732,0.7910332363684437
2026-11,Insights,191583.62526128933,129872.16173127385,5747.508757838679,2873.75437891934,24440.619361064106,162934.04422909598,28649.581032193353,0.14954086495189722
2026-12,Platform,2028358.498790867,72770.0496158293,60850.754963725994,30425.377481862997,251872.6078584409,415918.78991985915,1612439.708871008,0.7949480872499639
2026-12,Insights,201560.33567854774,134973.53816984227,6046.810070356431,3023.4050351782157,25028.873060872527,169072.62633624944,32487.7093422983,0.16118106388803757
2027-01,Platform,2169336.68704291,73309.2207145452,65080.1006112873,32540.050305643657,261244.50198268346,432173.87361415965,1737162.8134287505,0.8007806366824187
2027-01,Insights,210490.5456079289,139143.8123060349,6314.716368237867,3157.3581841189343,25348.530768805922,173964.4176271976,36526.12798073131,0.17352859186733666
2027-02,Platform,2213218.0337304105,73838.27243059417,66396.54101191231,33198.270505956156,260663.88147306154,434096.96542152413,1779121.0683088864,0.8038616354983121
2027-02,Insights,220156.56670358928,143778.15616687274,6604.697001107678,3302.348500553839,25929.151278427904,179614.35294696217,40542.21375662711,0.18415173512045024
2027-03,Platform,2265667.0457304106,74571.14798055448,67970.01137191232,33985.00568595616,260065.9038925505,436592.0689309735,1829074.976799437,0.807300869845938
2027-03,Insights,231101.58146057394,149096.9376136912,6933.047443817218,3466.523721908609,26527.128858938915,186023.63763835595,45077.94382221799,0.19505683837091486
2027-04,Platform,2312379.4470429104,75138.65735158199,69371.38341128732,34685.69170564366,259352.6642908815,438548.39675939444,1873831.0502835158,0.8103475632772061
2027-04,Insights,242874.18959204515,154800.45663398513,7286.2256877613545,3643.1128438806772,27240.368460607886,192970.16362623504,49904.02596581011,0.20547274310882402
2027-05,Platform,2363785.43891791,75812.62763757727,70913.5631675373,35456.78158376865,258627.73419349693,440810.70658238017,1922974.73233553,0.8135149242715642
2027-05,Insights,255595.0379123605,160937.494301388,7667.851137370815,3833.9255686854076,27965.298557992515,200404.56956543674,55190.468346923764,0.21592934196886757
2027-06,Platform,2421151.5457929103,76622.62405126466,72634.5463737873,36317.27318689365,257888.41654250442,443462.86015445006,1977688.6856384603,0.8168380410036584
2027-06,Insights,269489.52123377635,167628.12583632852,8084.685637013291,4042.3428185066455,28704.61620898498,208459.77050083343,61029.75073294292,0.22646428125864282
2027-07,Platform,2466113.16332416,77114.853611221,73983.3948997248,36991.697449862404,257168.58255464333,445258.52851545153,2020854.6348087084,0.819449271372741
2027-07,Insights,282165.19775933324,173400.66902924897,8464.955932779996,4232.477966389999,29424.450196846105,215522.55312526505,66642.64463406819,0.2361830770175619
2027-08,Platform,2511708.0430741603,77614.02897901923,75351.2412922248,37675.6206461124,256444.11363529935,447085.0045526558,2064623.0385215045,0.8219996126598161
2027-08,Insights,295289.6112944873,179282.8710331413,8858.68833883462,4429.34416941731,30148.919116190064,222719.82265758328,72569.78863690404,0.2457580147123138
2027-09,Platform,2568031.12982416,78367.15124488896,77040.9338947248,38520.46694736241,255694.57722907705,449623.12931605324,2118408.000508107,0.8249152340505934
2027-09,Insights,310324.1238235337,186132.45367186933,9309.723714706011,4654.861857353006,30898.455522412376,230995.49476634074,79328.62905719297,0.25563152512855664
2027-10,Platform,2624354.2165741604,79108.27798174326,78730.62649722482,39365.31324861241,254941.42141234557,452145.63913992606,2172208.5774342343,0.8277116571061972
2027-10,Insights,325820.10102194507,193065.5377566517,9774.603030658353,4887.301515329176,31651.611339143863,239379.05364178307,86441.047380162,0.26530299115688966
2027-11,Platform,2677995.2515741605,79772.17226442098,80339.8575472248,40169.92877361241,254190.36761006288,454472.3261953211,2223522.9253788395,0.8302938267242348
2027-11,Insights,341374.7900951249,199843.395534275,10241.243702853746,5120.621851426874,32402.665141426543,247607.92622998217,93766.86386514275,0.2746742483210737
2027-12,Platform,2742364.4935741606,80686.06874984557,82270.93480722481,41135.46740361241,273874.8420241206,477967.31298480346,2264397.1805893574,0.8257097792416858
2027-12,Insights,359072.6793973255,207657.85408727833,10772.180381919765,5386.090190959882,35859.92072736878,259676.04538752674,99396.63400979876,0.27681480578424394
2028-01,Platform,2930173.496327869,81335.32035541859,87905.20488983608,43952.60244491805,271840.36171078193,485033.4894009547,2445140.0069269147,0.8344693616235337
2028-01,Insights,374707.0542244743,213956.77999941338,11241.21162673423,5620.605813367116,34762.61773700962,265581.21517652436,109125.83904794994,0.29122974285553843
2028-02,Platform,2983680.428740369,81903.32110415622,89510.41286221107,44755.206431105544,271062.0429072292,487230.98330470204,2496449.445435667,0.8367013509183361
2028-02,Insights,391212.26874052704,220697.8026059303,11736.36806221581,5868.184031107906,35540.93654056232,273843.29123981635,117368.9775007107,0.3000135396534716
