month,units_platform,units_insights,units,commit_units,committed_units_used,ondemand_units,unit_price,commit_discount,cost_committed,cost_ondemand,cost_fixed,cloud_total,stranded_units
2026-09,108239.70336232528,283588.02280929225,391827.7261716175,444819.65413430217,391827.7261716175,0.0,0.41851999231288983,0.25,122990.80270899183,0.0,28000.0,150990.80270899183,52991.927962684655
2026-10,109939.51398568007,294637.8974816226,404577.41146730265,444819.65413430217,404577.41146730265,0.0,0.4176829523282641,0.25,126738.81575024239,0.0,28000.0,154738.8157502424,40242.24266699952
2026-11,111543.4655258688,305629.0955408805,417172.56106674933,444819.65413430217,417172.56106674933,0.0,0.41684758642360753,0.25,130423.03140212211,0.0,28000.0,158423.0314021221,27647.093067552836
2026-12,113700.39594570303,318361.10864796856,432061.5045936716,444819.65413430217,432061.5045936716,0.0,0.4160138912507603,0.25,134807.6908392537,0.0,28000.0,162807.6908392537,12758.149540630577
2027-01,115095.9713189507,329174.47797219903,444270.44929114974,444819.65413430217,444270.44929114974,0.0,0.4151818634682588,0.25,138339.77476543508,0.0,28000.0,166339.77476543508,549.2048431524308
2027-02,116740.34711522752,340881.8135764644,457622.1606916919,444819.65413430217,444819.65413430217,12802.506557389745,0.4143514997413223,0.25,138233.76810372327,5304.737792502554,28000.0,171538.50589622583,0.0
2027-03,118887.84841802994,354285.78828572924,473173.6367037592,444819.65413430217,444819.65413430217,28353.98256945703,0.41352279674183967,0.25,137957.30056751583,11725.018170891246,28000.0,177682.31873840708,0.0
2027-04,120670.07709991856,368647.0855402512,489317.1626401698,444819.65413430217,444819.65413430217,44497.50850586762,0.41269575114835594,0.25,137681.3859663808,18363.932697059394,28000.0,184045.31866344018,0.0
2027-05,122720.22623203782,384114.3081062784,506834.53433831624,444819.65413430217,444819.65413430217,62014.88020401407,0.4118703596460593,0.25,137406.02319444806,25542.09101303456,28000.0,190948.1142074826,0.0
2027-06,125112.45375804498,400985.4142945343,526097.8680525792,444819.65413430217,444819.65413430217,81278.21391827706,0.41104661892676714,0.25,137131.21114805917,33409.13502351429,28000.0,198540.34617157344,0.0
2027-07,126734.51936170468,415689.22350639146,542423.7428680961,444819.65413430217,444819.65413430217,97604.08873379393,0.4102245256889136,0.25,136856.94872576304,40039.591006119255,28000.0,204896.53973188228,0.0
2027-08,128380.65549891416,430717.0991988571,559097.7546977713,444819.65413430217,444819.65413430217,114278.10056346911,0.4094040766375358,0.25,136583.2348283115,46785.92024107853,28000.0,211369.15506939005,0.0
2027-09,130660.4017544337,448165.1780177077,578825.5797721414,444819.65413430217,444819.65413430217,134005.92563783925,0.4085852684842607,0.25,136310.06835865488,54752.84710521842,28000.0,219062.9154638733,0.0
2027-10,132920.21935511206,465885.36883966794,598805.58819478,444819.65413430217,444819.65413430217,153985.93406047788,0.4077680979472922,0.25,136037.44822193758,62790.55144247822,28000.0,226827.9996644158,0.0
2027-11,134998.28250949676,483293.85138399847,618292.1338934952,444819.65413430217,444819.65413430217,173472.47975919303,0.4069525617513976,0.25,135765.3733254937,70595.07003137107,28000.0,234360.4433568648,0.0
2027-12,137706.1800442465,503316.0880617211,641022.2681059677,444819.65413430217,444819.65413430217,196202.6139716655,0.40613865662789483,0.25,135493.8425788427,79685.46606533366,28000.0,243179.30864417637,0.0
2028-01,139418.40619224228,520030.6550970639,659449.0612893063,444819.65413430217,444819.65413430217,214629.4071550041,0.405326379314639,0.25,135222.85489368503,86994.96049658528,28000.0,250217.81539027032,0.0
2028-02,141277.66472538584,537561.5142800933,678839.1790054791,444819.65413430217,444819.65413430217,234019.52487117692,0.4045157265560097,0.25,134952.40918389763,94664.57813155632,28000.0,257616.98731545394,0.0
