month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1910656.6873048425,71190.59997998497,57319.70061914527,28659.850309572634,253253.424945422,410423.57585412485,1500233.1114507178,0.7851924008215914
2026-09,Insights,178411.4718212093,123183.21705017326,5352.344154636278,2676.172077318139,23648.055973891438,154859.7892560191,23551.68256519019,0.13200766926463076
2026-10,Platform,1966360.9771379924,71993.70884355638,58990.829314139766,29495.414657069883,252328.30544161896,412808.258256385,1553552.7188816075,0.7900648644598202
2026-10,Insights,191495.49337770333,129835.96979195703,5744.864801331099,2872.4324006655497,24573.175477694465,163026.44247164813,28469.0509060552,0.14866694982687242
2026-11,Platform,2020641.6662773455,72742.004019126,60619.24998832036,30309.62499416018,251395.81511356466,415066.6941151712,1605574.9721621743,0.7945866894451138
2026-11,Insights,205006.63875394993,136497.85249552596,6150.199162618498,3075.099581309249,25505.665805748784,171228.81704520248,33777.82170874745,0.16476452623218593
2026-12,Platform,2085983.103739543,73762.54949272238,62579.49311218628,31289.74655609314,250437.2147057369,418069.0038667387,1667914.0998728042,0.7995817880225079
2026-12,Insights,220430.54679094127,144116.72153082778,6612.916403728238,3306.458201864119,26464.266213576553,180500.3623499967,39930.18444094458,0.1811463294096657
2027-01,Platform,2286418.9306881,74557.74366017351,68592.567920643,34296.2839603215,259902.9822287857,437349.5777699237,1849069.3529181762,0.808718528393962
2027-01,Insights,234797.7551193056,150595.30431975552,7043.932653579169,3521.9663267895844,26690.050522703747,187851.253822828,46946.501296477596,0.199944421413327
2027-02,Platform,2346712.189971179,75312.80021476121,70401.36569913535,35200.682849567675,258958.5454485943,439873.3942120585,1906838.7957591203,0.8125575875508361
2027-02,Insights,250426.90946911066,157739.17217403118,7512.807284073319,3756.4036420366597,27634.487302895104,196642.87040303627,53784.03906607439,0.21476940788868568
2027-03,Platform,2417825.1985096014,76312.54220166105,72534.75595528804,36267.37797764402,257987.04227453985,443101.718409133,1974723.4801004683,0.8167354204587369
2027-03,Insights,268092.0870820032,165827.18544486465,8042.762612460095,4021.3813062300474,28605.990476949573,206497.31984050438,61594.767241498805,0.22975227621193603
2027-04,Platform,2481968.6271238998,77111.63601595021,74459.05881371698,37229.5294068585,256896.22751031996,445696.4517468456,2036272.1753770541,0.8204262346928544
2027-04,Insights,286911.7217045559,174284.1966378973,8607.351651136676,4303.675825568339,29696.805241169463,216892.02935577178,70019.69234878413,0.2440461195966267
2027-05,Platform,2552116.1301997816,78036.95335508225,76563.48390599346,38281.74195299673,255784.91203841605,448667.0912524885,2103449.038947293,0.8241980112333812
2027-05,Insights,307390.6947301406,183369.37045194863,9221.720841904218,4610.860420952109,30808.120713073393,228010.07242787836,79380.62230226226,0.2582401603664379
2027-06,Platform,2629859.974942102,79124.10341355283,78895.79924826307,39447.89962413153,254649.67197528822,452117.4742612357,2177742.5006808667,0.8280830619998355
2027-06,Insights,329890.7291685782,193249.41541590993,9896.721875057347,4948.360937528673,31943.36077620123,240037.85900469718,89852.87016388105,0.27237161344405386
2027-07,Platform,2692345.7326849434,79824.53139322234,80770.37198054828,40385.18599027415,274005.6776747276,474985.76703877235,2217359.965646171,0.8235792077991809
2027-07,Insights,351069.5491987224,201976.42816764547,10532.08647596167,5266.043237980836,35729.08507676185,253503.6429583498,97565.9062403726,0.2779104780322191
2027-08,Platform,2755774.3269320545,80530.70137070048,82673.22980796163,41336.614903980815,260897.40032049167,465437.9464031346,2290336.38052892,0.8311044769325154
2027-08,Insights,373257.05832718563,210900.00639788707,11197.71174981557,5598.855874907785,35337.36243099774,263033.93645360816,110223.12187357747,0.2953008373573991
2027-09,Platform,2832721.363403858,81540.45729551451,84981.64090211575,42490.82045105787,259693.18583385088,468706.104482539,2364015.258921319,0.8345385781539305
2027-09,Insights,398593.8454822839,221172.32707871767,11957.815364468517,5978.907682234259,36541.576917638544,275650.627043059,122943.21843922493,0.30844234007293353
2027-10,Platform,2909858.1720257797,82533.07297722434,87295.7451607734,43647.8725803867,278670.8148961188,492147.5056145033,2417710.6664112764,0.830868902702608
2027-10,Insights,425045.40491422825,231618.16032760078,12751.362147426848,6375.681073713424,40705.677855370544,291450.8814041116,133594.52351011662,0.3143064763565089
2027-11,Platform,2983844.718277138,83430.07421364062,89515.34154831414,44757.67077415708,265634.48943408515,483337.575970197,2500507.142306941,0.8380151711616969
2027-11,Insights,452034.2569496182,241912.52016818573,13561.027708488546,6780.513854244274,40242.0033174043,302496.06504832284,149538.1919012954,0.33081163562778887
2027-12,Platform,3071375.745511073,84624.94732515971,92141.27236533219,46070.636182666094,264335.08824873413,487171.9441218921,2584203.801389181,0.8413831505852348
2027-12,Insights,482680.00691670534,253671.0684787231,14480.40020750116,7240.20010375058,41541.404502755235,316933.07329273,165746.93362397532,0.3433888523428686
2028-01,Platform,3358284.9679703885,85553.26822447703,100748.54903911165,50374.27451955583,294879.02688687923,531555.1186700237,2826729.849300365,0.8417182806879924
2028-01,Insights,510724.22765654937,263393.4666241887,15321.726829696478,7660.863414848241,44844.8731109123,331220.9299796457,179503.29767690366,0.3514681465192124
2028-02,Platform,3434479.821515176,86329.76767576068,103034.39464545528,51517.19732272765,281862.19266558706,522743.55230953067,2911736.269205645,0.847795421875877
2028-02,Insights,540545.6731871219,273794.4245993835,16216.370195613654,8108.185097806828,44361.707332204445,342480.68722500844,198064.98596211342,0.36641674475775304
