month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1867082.7605591053,70415.79869715274,56012.482816773154,28006.241408386577,254009.11757226125,408443.64049457374,1458639.1200645315,0.78123967018352
2026-09,Insights,168269.3021504511,117719.9337310117,5048.079064513533,2524.0395322567665,22892.363347052196,148184.4156748342,20084.88647561692,0.11936156042091885
2026-10,Platform,1879003.7684107397,70457.30748091881,56370.11305232219,28185.056526161094,253848.25478688913,408860.7318462912,1470143.0365644484,0.7824055817662859
2026-10,Insights,170641.70408898752,118781.02821973122,5119.251122669626,2559.625561334813,23053.226132424323,149513.13103616,21128.57305282753,0.12381834303418139
2026-11,Platform,1890143.3633335782,70479.21480560921,56704.30090000734,28352.15045000367,253687.30585351857,409222.9720091388,1480920.3913244396,0.7834963315759251
2026-11,Insights,172961.42898538115,119793.10942290426,5188.842869561434,2594.421434780717,23214.175065794876,150790.5487930413,22170.880192339857,0.12818395593975904
2026-12,Platform,1906182.556706895,70631.92255669757,57185.47670120685,28592.738350603424,253518.24100624837,409928.37861475616,1496254.1780921388,0.7849479961022491
2026-12,Insights,175816.63498713917,121155.01829452826,5274.499049614175,2637.2495248070877,23383.239913065103,152450.00678201462,23366.62820512455,0.13290339794544356
2027-01,Platform,1973434.3684809385,70674.35616260163,59203.03105442815,29601.51552721408,262879.9845932223,422358.8873374662,1551075.4811434723,0.7859777380574459
2027-01,Insights,178013.34053400785,121993.1043945021,5340.400216020235,2670.200108010118,23713.048158267153,153716.7528767996,24296.587657208234,0.1364874541667656
2027-02,Platform,1985450.0977875844,70713.63426188182,59563.502933627526,29781.751466813766,262713.22566492547,422772.11432724854,1562677.983460336,0.7870648500315623
2027-02,Insights,180471.17801232557,123058.14742917531,5414.135340369767,2707.067670184884,23879.80708656394,155059.1575262939,25412.020486031688,0.14080930132952382
2027-03,Platform,2002062.5314981015,70871.95863201108,60061.875944943036,30030.937972471518,262538.019521546,423502.7920709717,1578559.7394271297,0.7884667509590355
2027-03,Insights,183438.7292557767,124449.89177835062,5503.161877673301,2751.5809388366506,24055.013229943354,156759.64782480392,26679.081430972787,0.14543865158252905
2027-04,Platform,2015448.5026655495,70935.8050127356,60463.455079966494,30231.72753998324,262244.48953197437,423875.47716465965,1591573.0255008899,0.789686773636707
2027-04,Insights,187127.80223309816,126314.3972391221,5613.834066992945,2806.917033496472,24348.543219515075,159083.69155912657,28044.11067397159,0.1498660826414136
2027-05,Platform,2031311.6483765647,71064.04270178801,60939.34945129694,30469.67472564847,261945.82062563798,424418.8875043714,1606892.7608721934,0.7910616581933307
2027-05,Insights,191131.77286688844,128365.63611488052,5733.953186006653,2866.9765930033263,24647.212125851438,161613.77801974193,29517.994847146503,0.15443792732307243
2027-06,Platform,2050327.2552951907,71273.5416128521,61509.81765885572,30754.90882942786,261640.55610733334,425178.824208469,1625148.4310867218,0.7926287995682646
2027-06,Insights,195538.27476823624,130658.28383976159,5866.148243047086,2933.074121523543,24952.476644156075,164409.98284848826,31128.29191974798,0.15919283299723858
2027-07,Platform,2062468.0927303892,71306.60109713953,61874.042781911674,30937.021390955837,261346.6300535877,425464.2953235947,1637003.7974067945,0.7937110897263163
2027-07,Insights,199236.92916938732,132462.3424021168,5977.10787508162,2988.55393754081,25246.402697901725,166674.40691264096,32562.522256746364,0.1634361781849305
2027-08,Platform,2074880.8404727606,71347.6600375491,62246.42521418282,31123.212607091413,261051.2675522493,425768.56541107263,1649112.275061688,0.7947985459665907
2027-08,Insights,203010.3884983058,134294.267533402,6090.311654949173,3045.1558274745876,25541.765199240144,168971.5002150659,34038.88828323991,0.16767067210220118
2027-09,Platform,2093065.3369350461,71537.62000947304,62791.960108051375,31395.980054025695,260743.675078499,426469.23525004915,1666596.1016849969,0.7962465730407899
2027-09,Insights,207500.3142879059,136569.06067814835,6225.009428637177,3112.504714318589,25849.357672990398,171755.9324940945,35744.38179381139,0.17226182001929982
2027-10,Platform,2111140.193466133,71724.73736674218,63334.205803983976,31667.102901991995,260435.11343517902,427161.1595078972,1683979.0339582358,0.7976632907516334
2027-10,Insights,212041.43372875758,138851.25667701024,6361.243011862726,3180.621505931364,26157.919316310374,174551.04051111473,37490.39321764285,0.17680692192262945
2027-11,Platform,2127644.423868943,71871.5977277183,63829.33271606828,31914.66635803414,260128.5875589122,427744.1843607329,1699900.2395082102,0.7989588017799911
2027-11,Insights,216458.05935120527,141027.90368857066,6493.741780536157,3246.8708902680787,26464.445192577234,177232.96155195212,39225.097799253155,0.18121338571002366
2027-12,Platform,2149895.7341822605,72165.9177069517,64496.87202546782,32248.43601273391,259808.74327264726,428719.9690178007,1721175.7651644598,0.8005856925052834
2027-12,Insights,221637.76695242556,143666.74232124983,6649.133008572767,3324.5665042863834,26784.289478842158,180424.73131295113,41213.03563947443,0.18594771191825257
2028-01,Platform,2228529.162531291,72301.86715080703,66855.87487593874,33427.93743796937,269335.3410281133,441921.02049282845,1786608.1420384627,0.8016983452929692
2028-01,Insights,225789.53673756888,145553.13517464104,6773.686102127067,3386.8430510635335,27288.447869678235,183002.11219750988,42787.424540059,0.18950136112724328
2028-02,Platform,2243697.1103585423,72404.27878221394,67310.91331075627,33655.45665537813,269026.0886414824,442396.73738983076,1801300.3729687114,0.8028268898919534
2028-02,Insights,230166.8237095801,147629.0469666225,6905.004711287402,3452.502355643701,27597.70025630911,185584.2542898627,44582.56941971739,0.1936967661159142
