month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1896810.2462908672,59619.38260457922,56904.30738872601,28452.15369436301,253602.42405337832,398578.26774104655,1498231.9785498206,0.7898691930199926
2026-09,Insights,174264.46122185857,91371.42010441261,5227.933836655758,2613.966918327879,23299.056865935105,122512.37772533135,51752.08349652722,0.2969743981857604
2026-10,Platform,1938531.0512908672,60026.28517476696,58155.93153872601,29077.965769363003,253032.47032062235,400292.6528034783,1538238.3984873889,0.7935072267545451
2026-10,Insights,182865.1403929415,94712.53057547542,5485.954211788245,2742.9771058941224,23869.010598691053,126810.47249184885,56054.66790109266,0.3065355582843297
2026-11,Platform,1978974.688790867,60401.0573751098,59369.240663726014,29684.620331863007,252460.8615582493,401915.77992894815,1577058.9088619188,0.7969070639430388
2026-11,Insights,191583.62526128933,98021.97402701231,5747.508757838679,2873.75437891934,24440.619361064106,131083.85652483444,60499.76873645489,0.315787785380629
2026-12,Platform,2028358.498790867,60944.813577298264,60850.754963725994,30425.377481862997,251872.6078584409,404093.55388132815,1624264.9449095388,0.8007780409024273
2026-12,Insights,201560.33567854774,101862.87726195542,6046.810070356431,3023.4050351782157,25028.873060872527,135961.9654283626,65598.37025018514,0.3254527733809824
2027-01,Platform,2169336.68704291,61362.78075207239,65080.1006112873,32540.050305643657,261244.50198268346,420227.43365168676,1749109.2533912235,0.8062875918885087
2027-01,Insights,210490.5456079289,104976.99401336268,6314.716368237867,3157.3581841189343,25348.530768805922,139797.59933452538,70692.94627340353,0.3358485582771971
2027-02,Platform,2213218.0337304105,62083.700312930625,66396.54101191231,33198.270505956156,260663.88147306154,422342.3933038607,1790875.6404265498,0.809172712824865
2027-02,Insights,220156.56670358928,109454.80558329521,6604.697001107678,3302.348500553839,25929.151278427904,145291.00236338464,74865.56434020464,0.34005601314177875
2027-03,Platform,2265667.0457304106,63016.93520270559,67970.01137191232,33985.00568595616,260065.9038925505,425037.8561531246,1840629.1895772861,0.8124005656726583
2027-03,Insights,231101.58146057394,114665.3835357015,6933.047443817218,3466.523721908609,26527.128858938915,151592.08356036624,79509.4979002077,0.3440456677003401
2027-04,Platform,2312379.4470429104,63820.8286654841,69371.38341128732,34685.69170564366,259352.6642908815,427230.56807329657,1885148.878969614,0.8152420146184735
2027-04,Insights,242874.18959204515,120224.48999795609,7286.2256877613545,3643.1128438806772,27240.368460607886,158394.19699020602,84479.99260183913,0.3478343777234619
2027-05,Platform,2363785.43891791,64722.55312632238,70913.5631675373,35456.78158376865,258627.73419349693,429720.63207112526,1934064.806846785,0.8182065829681047
2027-05,Insights,255595.0379123605,126225.56108116021,7667.851137370815,3833.9255686854076,27965.298557992515,165692.6363452089,89902.4015671516,0.35173766400730244
2027-06,Platform,2421151.5457929103,65752.13565268685,72634.5463737873,36317.27318689365,257888.41654250442,432592.3717558723,1988559.1740370379,0.8213278419074749
2027-06,Insights,269489.52123377635,132788.21051888663,8084.685637013291,4042.3428185066455,28704.61620898498,173619.85518339154,95869.66605038481,0.3557454316274507
2027-07,Platform,2466113.16332416,66456.21274472855,73983.3948997248,36991.697449862404,257168.58255464333,434599.88764895906,2031513.2756752009,0.823771311830984
2027-07,Insights,282165.19775933324,138440.32698715373,8464.955932779996,4232.477966389999,29424.450196846105,180562.21108316982,101602.98667616342,0.3600833394160236
2027-08,Platform,2511708.0430741603,67159.89696001337,75351.2412922248,37675.6206461124,256444.11363529935,436630.8725336499,2075077.1705405104,0.826161773165625
2027-08,Insights,295289.6112944873,144209.25810937668,8858.68833883462,4429.34416941731,30148.919116190064,187646.20973381866,107643.40156066866,0.36453501052333914
2027-09,Platform,2568031.12982416,68110.56220360566,77040.9338947248,38520.46694736241,255694.57722907705,439366.54027476994,2128664.58954939,0.8289091844829566
2027-09,Insights,310324.1238235337,150952.35326026764,9309.723714706011,4654.861857353006,30898.455522412376,195815.39435473905,114508.72946879466,0.3689971893190947
2027-10,Platform,2624354.2165741604,69042.61403635389,78730.62649722482,39365.31324861241,254941.42141234557,442079.97519453673,2182274.2413796238,0.8315471393295265
2027-10,Insights,325820.10102194507,157785.38562806192,9774.603030658353,4887.301515329176,31651.611339143863,204098.9015131933,121721.19950875177,0.3735840702491018
2027-11,Platform,2677995.2515741605,69891.14072690325,80339.8575472248,40169.92877361241,254190.36761006288,444591.2946578034,2233403.9569163574,0.8339835388444148
2027-11,Insights,341374.7900951249,164469.30262996154,10241.243702853746,5120.621851426874,32402.665141426543,212233.8333256687,129140.95676945621,0.37829670062476134
2027-12,Platform,2742364.4935741606,70983.68116811677,82270.93480722481,41135.46740361241,273874.8420241206,468264.9254030746,2274099.568171086,0.8292477435073633
2027-12,Insights,359072.6793973255,172195.62747605957,10772.180381919765,5386.090190959882,35859.92072736878,224213.81877630798,134858.86062101752,0.375575387265239
2028-01,Platform,2930173.496327869,71805.87321703347,87905.20488983608,43952.60244491805,271840.36171078193,475504.04226256954,2454669.4540652996,0.8377215400867979
2028-01,Insights,374707.0542244743,178411.94217323686,11241.21162673423,5620.605813367116,34762.61773700962,230036.37735034784,144670.67687412645,0.38609008088611846
2028-02,Platform,2983680.428740369,72541.37804596005,89510.41286221107,44755.206431105544,271062.0429072292,477869.0402465059,2505811.3884938634,0.839839067333277
2028-02,Insights,391212.26874052704,185075.6092694939,11736.36806221581,5868.184031107906,35540.93654056232,238221.0979033799,152991.17083714713,0.3910694603972635
