month,opening_arr,new_arr,expansion_arr,price_arr,churn_arr,closing_arr,opening_customers,new_logos,churned_customers,customers,attach_rate,insights_customers,arpa_insights,arr_insights,arr_total
2026-09,22261073.295490406,500649.6600000001,194597.6421831656,0.0,-194597.6421831656,22761722.955490407,532.6245130899939,13.23,-4.655996278367498,541.1985168116264,0.262,141.7940114046461,14747.967942698193,2091173.5346623028,24852896.49015271
2026-10,22761722.955490407,500649.6600000001,198974.12673548676,0.0,-198974.12673548676,23262372.615490407,541.1985168116264,13.23,-4.730946883226131,549.6975699284003,0.268,147.3189487408113,14895.447622125173,2194381.684715298,25456754.300205704
2026-11,23262372.615490407,493838.1000000001,203350.61128780796,0.0,-203350.61128780796,23756210.71549041,549.6975699284003,13.05,-4.805242299056271,557.9423276293439,0.274,152.87619777044026,15044.402098346427,2299930.990524835,26056141.706015244
2026-12,23756210.71549041,633475.0800000002,207667.55183261458,0.0,-207667.55183261458,24389685.79549041,557.9423276293439,16.740000000000002,-4.87731476329366,569.8050128660503,0.28,159.5454036024941,15194.84611932989,2424267.8567862785,26813953.652276687
2027-01,24389685.79549041,531046.2465000001,213205.14453147,1219484.2897745206,-213205.14453147,26140216.331764933,569.8050128660503,13.365,-4.981013742510972,578.1889991235394,0.28600000000000003,165.36205374933226,15346.79458052319,2537777.470304437,28677993.80206937
2027-02,26140216.331764933,611507.799,228507.6014438985,0.0,-228507.6014438985,26751724.13076493,578.1889991235394,15.389999999999999,-5.054303288623465,588.5246958349159,0.29500000000000004,173.6147852713002,15500.262526328423,2691074.75015729,29442798.88092222
2027-03,26751724.13076493,747398.4210000002,233853.16471851934,0.0,-233853.16471851934,27499122.55176493,588.5246958349159,18.810000000000002,-5.144653928220056,602.1900419066958,0.30400000000000005,183.06577273963555,15655.265151591706,2865943.2124200235,30365065.764184956
2027-04,27499122.55176493,662466.78225,240386.630943056,0.0,-240386.630943056,28161589.33401493,602.1900419066958,16.6725,-5.26411106714085,613.5984308395549,0.31300000000000006,192.05630885278072,15811.817803107624,3036759.3635175345,31198348.697532464
2027-05,28161589.33401493,715213.8,246177.65782389525,0.0,-246177.65782389525,28876803.13401493,613.5984308395549,18.0,-5.363838764811772,626.2345920747431,0.32200000000000006,201.64753864806733,15969.935981138698,3220298.282963827,32097101.416978758
2027-06,28876803.13401493,786735.1800000002,252429.77861292553,0.0,-252429.77861292553,29663538.31401493,626.2345920747431,19.8,-5.474299170290607,640.5602929044525,0.33100000000000007,212.02545695137383,16129.635340950086,3419893.3036239706,33083431.6176389
2027-07,29663538.31401493,607931.7300000001,259307.11148085882,0.0,-259307.11148085882,30271470.04401493,640.5602929044525,15.299999999999999,-5.599528873597302,650.2607640308552,0.3400000000000001,221.0886597704908,16290.931694359586,3601740.254718572,33873210.2987335
2027-08,30271470.04401493,607931.7300000001,264621.41415153455,0.0,-264621.41415153455,30879401.77401493,650.2607640308552,15.299999999999999,-5.684326618261584,659.8764374125935,0.3490000000000001,230.2968766569952,16453.841011303182,3789268.1939138984,34668669.96792883
2027-09,30879401.77401493,750974.4900000002,269935.7168222103,0.0,-269935.7168222103,31630376.26401493,659.8764374125935,18.900000000000002,-5.768383094032173,673.0080543185613,0.3580000000000001,240.93688344604502,16618.379421416215,4003980.545719912,35634356.80973484
2027-10,31630376.26401493,750974.4900000002,276500.44365069206,0.0,-276500.44365069206,32381350.75401493,673.0080543185613,18.900000000000002,-5.8831745802302615,686.024879738331,0.3670000000000001,251.77113086396756,16784.56321563038,4225868.4618570125,36607219.215871945
2027-11,32381350.75401493,715213.8,283065.1704791739,0.0,-283065.1704791739,33096564.554014932,686.024879738331,18.0,-5.996962603915096,698.0279171344159,0.3760000000000001,262.45849684254046,16952.408847786683,4449303.744050276,37545868.29806521
2027-12,33096564.554014932,858256.56,289317.29126820416,0.0,-289317.29126820416,33954821.11401493,698.0279171344159,21.599999999999998,-6.101888487106345,713.5260286473097,0.3850000000000001,274.7075210292143,17121.93293626455,4703523.752149692,38658344.866164625
2028-01,33954821.11401493,675877.0410000001,296819.8362150405,1697741.0557007466,-296819.8362150405,36328439.21071568,713.5260286473097,16.2,-6.237366948484569,723.4886616988251,0.39400000000000013,285.0545327093372,17293.15226562719,4929491.438149775,41257930.648865454
2028-02,36328439.21071568,713425.7655000001,317569.0821714261,0.0,-317569.0821714261,37041864.97621568,723.4886616988251,17.099999999999998,-6.32445641070532,734.2642052881198,0.40300000000000014,295.9084747311124,17466.083788283468,5168362.21331677,42210227.18953245
