month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1867082.7605591053,59233.135818090974,56012.482816773154,28006.241408386577,254009.11757226125,397260.977615512,1469821.7829435933,0.7872290473634117
2026-09,Insights,168269.3021504511,88868.66350303234,5048.079064513533,2524.0395322567665,22892.363347052196,119333.14544685482,48936.156703596294,0.2908204650414609
2026-10,Platform,1879003.7684107397,59260.200835040334,56370.11305232219,28185.056526161094,253848.25478688913,397663.6252004127,1481340.143210327,0.7883646473275802
2026-10,Insights,170641.70408898752,89668.55094044718,5119.251122669626,2559.625561334813,23053.226132424323,120400.65375687595,50241.05033211157,0.29442421827850174
2026-11,Platform,1889749.1758335782,59264.75408857374,56692.47527500735,28346.23763750368,253687.8446691686,397991.3116702534,1491757.8641633247,0.7893946367275448
2026-11,Insights,172920.9770732981,90411.02511038829,5187.629312198943,2593.8146560994714,23213.636250144853,121406.10532883156,51514.87174446654,0.2979099043757445
2026-12,Platform,1904844.6958847682,59356.372952629754,57145.34087654304,28572.67043827152,253520.11391035077,398594.4981777951,1506250.1977069732,0.7907469837100528
2026-12,Insights,175677.86730052912,91386.87797407873,5270.336019015874,2635.168009507937,23381.36700896266,122673.7490115652,53004.11828896392,0.30171198628163376
2027-01,Platform,1970968.2027716942,59379.38382712004,59129.046083150824,29564.523041575412,262883.4471396009,410956.40009144717,1560011.802680247,0.7914951649075131
2027-01,Insights,177762.5782467383,91947.23984402163,5332.877347402149,2666.4386737010745,23709.585611888553,123656.14147701341,54106.43676972488,0.30437473006621213
2027-02,Platform,1980684.526538643,59360.882599084565,59420.53579615929,29710.267898079648,262720.15332092106,411211.8396142445,1569472.6869243984,0.7923890280837098
2027-02,Insights,179981.02655752364,92630.28224354402,5399.430796725709,2699.715398362855,23872.879430568348,124602.30786920091,55378.718688322726,0.3076919814690754
2027-03,Platform,1993752.7778463308,59407.83474197713,59812.58333538992,29906.29166769496,262550.43732145603,411677.1470665181,1582075.6307798126,0.7935164521695536
2027-03,Insights,182574.41089909463,93492.26838710166,5477.232326972839,2738.6161634864193,24042.595430033358,125750.71230759428,56823.698591500346,0.3112358315257318
2027-04,Platform,2003331.726390999,59388.386469515564,60099.951791729975,30049.975895864987,262385.24649700813,411923.56065411866,1591408.1657368804,0.794380753208457
2027-04,Insights,184828.32734212955,94174.54209391122,5544.849820263886,2772.424910131943,24207.78625448132,126699.60307878838,58128.724263341166,0.3145011649417842
2027-05,Platform,2013989.757253942,59390.70746342483,60419.692717618265,30209.846358809133,262217.10378841055,412237.3503282628,1601752.4069256792,0.795313084963081
2027-05,Insights,187222.23129580778,94917.40982940712,5616.666938874233,2808.3334694371165,24375.92896307891,127718.33920079737,59503.89209501041,0.31782492753756003
2027-06,Platform,2026857.201065434,59436.3308475904,60805.71603196301,30402.858015981514,262043.88318787212,412688.78808340704,1614168.4129820268,0.7963898059189992
2027-06,Insights,189882.77828785055,95782.40746468298,5696.4833486355155,2848.241674317758,24549.149563617324,128876.28205125358,61006.49623659697,0.3212850411537317
2027-07,Platform,2033962.8793441625,59372.0036041046,61018.88638032488,30509.443190162434,261879.9997889146,412780.3329635065,1621182.546380656,0.7970561128939557
2027-07,Insights,191940.55186498308,96340.79596578187,5758.216555949492,2879.1082779747458,24713.032962574838,129691.15376228096,62249.39810270212,0.3243160316976179
2027-08,Platform,2041025.7152995302,59308.189124471755,61230.77145898591,30615.385729492955,261715.1880533412,412869.53436629183,1628156.1809332385,0.7977146827345577
2027-08,Insights,194013.65716612418,96899.03222160383,5820.409714983724,2910.204857491862,24877.84469814825,130507.49149222765,63506.165673896525,0.3273283262709665
2027-09,Platform,2052593.3142411027,59332.06776330079,61577.799427233076,30788.899713616538,261540.46700254703,413239.2339066974,1639354.0803344052,0.7986745688785005
2027-09,Insights,196614.80898236696,97706.35285013319,5898.444269471009,2949.2221347355044,25052.56574894241,131606.58500328212,65008.22397908484,0.33063747494683876
2027-10,Platform,2064091.168565071,59355.32964403699,61922.73505695212,30961.36752847606,261364.66804597448,413604.1002754397,1650487.0682896313,0.799619267513764
2027-10,Insights,199237.50664275806,98513.96423144486,5977.125199282742,2988.562599641371,25228.364705514927,132708.0167358839,66529.48990687417,0.33392051038946485
2027-11,Platform,2074382.86203322,59356.19667515788,62231.485860996596,31115.742930498298,261190.16430498756,413893.58977164037,1660489.2722615795,0.8004738675068112
2027-11,Insights,201750.60991338265,99258.65538512847,6052.518297401479,3026.2591487007394,25402.86844650184,133740.30127773253,68010.30863565012,0.3371008824451579
2027-12,Platform,2089159.8507109277,59443.84874465151,62674.795521327826,31337.397760663913,261004.84657211884,414460.8885987621,1674698.9621121655,0.8016136063223099
2027-12,Insights,204815.39680408305,100258.10339219007,6144.461904122491,3072.2309520612457,25588.186179370616,135062.98242774443,69752.41437633862,0.34056235744356933
2028-01,Platform,2160315.411237936,59466.71838283517,64809.46233713808,32404.73116856904,270675.3269329489,427356.2388214912,1732959.1724164449,0.802178776025765
2028-01,Insights,207100.00765772513,100806.23043508996,6213.000229731754,3106.500114865877,25948.46196484264,136074.19274453024,71025.81491319489,0.3429541877689328
2028-02,Platform,2169538.0993010807,59444.72898277406,65086.142979032426,32543.071489516213,270498.5195978908,427572.4630492135,1741965.6362518673,0.802920048655999
2028-02,Insights,209538.17856339004,101485.76839801262,6286.145356901702,3143.072678450851,26125.26929990073,137040.2557332659,72497.92283012415,0.3459890857464521
