month,opening_arr,new_arr,expansion_arr,price_arr,churn_arr,closing_arr,opening_customers,new_logos,churned_customers,customers,attach_rate,insights_customers,arpa_insights,arr_insights,arr_total
2026-09,22261073.295490406,611905.1400000001,209046.00138229868,0.0,-154144.18921459388,22927880.24765811,532.6245130899939,16.17,-3.6880959258467905,545.106417164147,0.265,144.45320054849898,14820.977684988775,2140937.6618545116,25068817.909512624
2026-10,22927880.24765811,611905.1400000001,215307.75368841118,0.0,-158761.4156906132,23596331.72565591,545.106417164147,16.17,-3.774525405585956,557.5018917585611,0.274,152.75551834184574,15043.292350263604,2297945.92053244,25894277.64618835
2026-11,23596331.72565591,603579.9000000001,221584.94916495788,0.0,-163390.02949272224,24258106.545328144,557.5018917585611,15.950000000000001,-3.8603564145370437,569.5915353440241,0.28300000000000003,161.19440450235885,15268.941735517557,2461267.9704379663,26719374.51576611
2026-12,24258106.545328144,774247.3200000002,227799.44646397163,0.0,-167972.41155790663,25092180.90023421,569.5915353440241,20.46,-3.9440697325625553,586.1074656114616,0.29200000000000004,171.14337995854683,15497.975861550321,2652375.9714616938,27744556.871695906
2027-01,25092180.90023421,661419.5049000002,235631.94880715178,1756452.663016395,-173747.86153172827,27571937.15542603,586.1074656114616,16.335,-4.058432353196604,598.384033258265,0.30100000000000005,180.1135940107378,15730.445499473573,2833267.074300221,30405204.22972625
2027-02,27571937.15542603,761634.5814000001,258918.4778378794,0.0,-190918.6426675953,28401571.571996313,598.384033258265,18.81,-4.143440004945273,613.0505932533197,0.31300000000000006,191.8848356882891,15966.402181965674,3063710.459219624,31465282.031215936
2027-03,28401571.571996313,930886.7106000005,266709.2862634681,0.0,-196663.3488095339,29402504.22005025,613.0505932533197,22.990000000000006,-4.24499687819194,631.7955963751277,0.32500000000000007,205.33356882191654,16205.89821469516,3327614.9163880832,32730119.136438332
2027-04,29402504.22005025,825104.1298500003,276108.69683775783,0.0,-203594.1894498163,30300122.85728819,631.7955963751277,20.3775,-4.374794452176006,647.7983019229517,0.3370000000000001,218.3080277480348,16448.986687915585,3590945.8422925305,33891068.69958072
2027-05,30300122.85728819,890800.6800000002,284537.92144836235,0.0,-209809.6443483445,31265651.814388204,647.7983019229517,22.0,-4.485603308477149,665.3126986144746,0.3490000000000001,232.1941318164517,16695.721488234318,3876648.556009844,35142300.370398045
2027-06,31265651.814388204,979880.7480000004,293604.8682672054,0.0,-216495.3362860079,32322642.0943694,665.3126986144746,24.200000000000003,-4.606879692673075,684.9058189218016,0.3610000000000001,247.25100063077045,16946.15731055783,4189954.3518818696,36512596.44625127
2027-07,32322642.0943694,757180.5780000001,303530.696577325,0.0,-223814.34141899104,33159539.027527735,684.9058189218016,18.7,-4.7425499545633105,698.8632689672384,0.3730000000000001,260.67599932478,17200.349670216197,4483718.339019257,37643257.36654699
2027-08,33159539.027527735,757180.5780000001,311389.7047717457,0.0,-229609.33600462967,33998499.97429485,698.8632689672384,18.7,-4.839196679193289,712.7240722880451,0.3850000000000001,274.39876783089744,17458.35491526944,4790551.077104426,38789051.051399276
2027-09,33998499.97429485,935340.7140000003,319268.0954005165,0.0,-235418.6226102455,35017690.16108512,712.7240722880451,23.1,-4.935174184922159,730.888898103123,0.39700000000000013,290.16289254693993,17720.23023899848,5141753.262745552,40159443.42383067
2027-10,35017690.16108512,935340.7140000003,328838.95617476973,0.0,-242475.8854345893,36039393.9458253,730.888898103123,23.1,-5.060954389242169,748.9279437138808,0.40900000000000014,306.3115289789774,17986.033692583453,5509329.48064264,41548723.42646794
2027-11,36039393.9458253,890800.6800000002,338433.4212736454,0.0,-249550.55337291196,37019077.49372604,748.9279437138808,22.0,-5.185863643300402,765.7420800705804,0.42100000000000015,322.37741570971446,18255.824197972204,5885265.42659315,42904342.920319185
2027-12,37019077.49372604,1068960.816,347633.2889345708,0.0,-256334.25711322657,38179337.341547385,765.7420800705804,26.4,-5.3022911569985895,786.8397889135819,0.43300000000000016,340.70162859958106,18529.661560941782,6313085.871211921,44492423.21275931
2028-01,38179337.341547385,857841.0548400002,358528.88585983776,2672553.6139083174,-264368.34024779405,41803892.55590775,786.8397889135819,19.8,-5.448379765607988,801.1914091479738,0.4450000000000002,356.5301770708485,18807.606484355907,6705479.27014625,48509371.826054
2028-02,41803892.55590775,905498.8912200001,392565.82398468937,0.0,-289466.147409423,42812491.12370302,801.1914091479738,20.9,-5.5477558754469625,816.5436532725269,0.45,367.4446439726371,19089.720581621244,7014415.582650941,49826906.70635396
