month,product,revenue,cogs_cloud,cogs_third_party,cogs_payment,cogs_payroll,cogs,gross_profit,gross_margin
2026-09,Platform,1910656.6873048425,59795.13306011111,57319.70061914527,28659.850309572634,253253.424945422,399028.108934251,1511628.5783705916,0.791156563298079
2026-09,Insights,178411.4718212093,92985.22971250754,5352.344154636278,2676.172077318139,23648.055973891438,124661.80191835339,53749.66990285591,0.3012680146303587
2026-10,Platform,1966360.9771379924,60374.07791872261,58990.829314139766,29495.414657069883,252328.30544161896,401188.6273315512,1565172.3498064412,0.7959740698701848
2026-10,Insights,191495.49337770333,97998.18105791246,5744.864801331099,2872.4324006655497,24573.175477694465,131188.65373760357,60306.83964009976,0.31492563389547396
2026-11,Platform,2019774.4537773456,60894.70901917183,60593.23361332036,30296.616806660186,251397.06282053172,403181.62225968414,1616592.8315176615,0.8003828489336217
2026-11,Insights,204907.61330473606,102969.52442651681,6147.228399142081,3073.6141995710414,25504.41809878175,137694.7851240117,67212.82818072438,0.32801528013879255
2026-12,Platform,2083032.4424595677,61931.16341646679,62490.97327378702,31245.48663689351,250441.57334582286,406109.1966729702,1676923.2457865975,0.8050394279056684
2026-12,Insights,220078.660119078,109567.34648221258,6602.35980357234,3301.17990178617,26459.907573490582,145930.79376106168,74147.86635801633,0.3369152934586985
2027-01,Platform,2280749.0690793036,62964.39601713371,68422.47207237911,34211.236036189555,259910.87188594407,425508.97601164645,1855240.0930676572,0.8134345501745983
2027-01,Insights,234139.16129611444,115696.23694337072,7024.174838883433,3512.0874194417165,26682.160865545357,152914.66006724123,81224.50122887321,0.3469069453364491
2027-02,Platform,2335739.2159165833,63877.57822514079,70072.1764774975,35036.08823874875,258974.50104296405,427960.3439843511,1907778.8719322323,0.8167773435201703
2027-02,Insights,249096.676845942,122283.59270556785,7472.900305378261,3736.4501526891304,27618.53170852535,161111.4748721606,87985.20197378143,0.3532170845787611
2027-03,Platform,2398659.489240783,64955.2044349348,71959.78467722348,35979.89233861174,258015.8195993578,430910.70105012786,1967748.788190655,0.8203535337204038
2027-03,Insights,265669.77020965406,129585.49765559545,7970.093106289622,3985.046553144811,28577.213152131593,170117.85046716148,95551.91974249258,0.35966425411173997
2027-04,Platform,2453940.434983147,65819.39349049728,73618.2130494944,36809.10652474721,257060.66592184757,433307.37898658647,2020633.0559965605,0.8234238399557721
2027-04,Insights,281920.49080759,136396.68559627817,8457.6147242277,4228.807362113851,29532.36682964186,178615.47451226157,103305.01629532845,0.36643315992888875
2027-05,Platform,2511955.8871009797,66723.71487012814,75358.6766130294,37679.3383065147,256091.34489228996,435853.07468196214,2076102.8124190175,0.8264885633859697
2027-05,Insights,299185.8019124306,143521.51945477596,8975.574057372918,4487.787028686459,30501.68785919948,187486.56840003483,111699.23351239579,0.3733440316966956
2027-06,Platform,2575310.7582746972,67730.09966838997,77259.32274824091,38629.66137412046,255102.62734720943,438721.7111379608,2136589.0471367366,0.8296431955917127
2027-06,Insights,317901.78197457554,151187.76881930983,9537.053459237266,4768.526729618633,31490.405404280005,196983.75441244573,120918.0275621298,0.3803628492142278
2027-07,Platform,2625831.036402119,68403.34867599605,78774.93109206356,39387.46554603178,254129.7130798871,440695.4583939785,2185135.5780081404,0.8321691486296796
2027-07,Insights,335431.82064483775,157862.89781581942,10062.954619345132,5031.477309672566,32463.319671602305,205420.64941643944,130011.1712283983,0.3875934339755347
2027-08,Platform,2676475.9111643746,69058.17091080888,80294.27733493123,40147.13866746562,253147.75888480298,442647.3457980087,2233828.565366366,0.8346156063084315
2027-08,Insights,353609.56873892905,164613.34579790046,10608.287062167872,5304.143531083936,33445.273866686424,213971.05025783868,139638.51848109037,0.39489462623729477
2027-09,Platform,2737638.364450378,69941.41303913094,82129.15093351132,41064.57546675567,272493.59026973747,465628.72970913537,2272009.6347412425,0.8299159100940575
2027-09,Insights,374147.7457221514,172365.4852337017,11224.432371664541,5612.216185832272,37241.17248175196,226443.3062729505,147704.43944920093,0.39477570328297207
2027-10,Platform,2798951.66084612,70804.15199626602,83968.54982538361,41984.274912691806,259559.36158661763,456316.338320959,2342635.3225251613,0.8369688391892359
2027-10,Insights,395488.23966558994,180220.60910358926,11864.647189967696,5932.323594983848,36675.40116487183,234692.9810534126,160795.25861217733,0.40657405830357884
2027-11,Platform,2857818.003721405,71585.813086807,85734.54011164214,42867.27005582108,258498.3398048956,458685.9630591658,2399132.040662239,0.8394978397988002
2027-11,Insights,417193.5068295514,187933.6777901596,12515.805204886541,6257.9026024432715,37736.42294659383,244443.80854408324,172749.69828546818,0.4140757117680808
2027-12,Platform,2927222.2014787276,72592.66838170531,87816.66604436183,43908.333022180916,257402.01557945847,461719.6830277065,2465502.518451021,0.8422669509699461
2027-12,Insights,441613.0130546295,196722.9578893594,13248.390391638886,6624.195195819443,38832.74717203097,255428.2906488487,186184.7224057808,0.4216015309828493
2028-01,Platform,3189387.8034135625,73428.68590120772,95681.63410240687,47840.817051203434,287862.7042379692,504813.8412927872,2684573.962120775,0.8417207713804852
2028-01,Insights,464033.5640294857,203905.27879108358,13921.00692088457,6960.503460442285,41882.00520982232,266668.79438223277,197364.76964725292,0.4253243406218606
2028-02,Platform,3250074.462799775,74099.33080235338,97502.23388399325,48751.116941996625,274977.5728184164,495330.25444675965,2754744.208353015,0.8475941828052587
2028-02,Insights,487753.475810077,211621.63952230016,14632.60427430231,7316.302137151155,41267.13662937508,274837.6825631287,212915.79324694828,0.4365233746275836
